District,Size,Price
Жетысуский,39,10300000
Наурызбайский,37,12000000
Алатауский,85,24000000
Бостандыкский,58,20800000
Алатауский,39,12500000
Бостандыкский,103,42000000
Алатауский,55,22500000
Алмалинский,38,14500000
Алмалинский,70,25500000
Алатауский,45,14000000
Жетысуский,80,31000000
Ауэзовский,35,11300000
Бостандыкский,38,16000000
Турксибский,44,13500000
Бостандыкский,86,30500000
Турксибский,44,11500000
Бостандыкский,74,34714000
Турксибский,41,11400000
Турксибский,76,18400000
Турксибский,41,11500000
Бостандыкский,39,35990000
Медеуский,65,77000000
Медеуский,116,72500000
Турксибский,159,15000000
Ауэзовский,45,36500000
Наурызбайский,75,14500000
Алмалинский,40,29000000
Турксибский,74,13500000
Жетысуский,52,10600000
Ауэзовский,40,32000000
Бостандыкский,85,12000000
Медеуский,30,19800000
Ауэзовский,40,10500000
Бостандыкский,30,37607000
Ауэзовский,75,17500000
Медеуский,39,33500000
Бостандыкский,45,17500000
Алатауский,65,18500000
Алатауский,40,12700000
Ауэзовский,53,18500000
Алатауский,62,18600000
Бостандыкский,60,17000000
Алатауский,65,18600000
Ауэзовский,80,28000000
Бостандыкский,42,15500000
Алатауский,65,19500000
Бостандыкский,83,58500000
Алмалинский,215,82000000
Алмалинский,72,25000000
Наурызбайский,88,25000000
Алатауский,65,18500000
Бостандыкский,100,51000000
Алатауский,69,20200000
Ауэзовский,58,17000000
Медеуский,114,59000000
Алатауский,69,20000000
Алатауский,65,17000000
Ауэзовский,58,14500000
Ауэзовский,78,28000000
Алатауский,70,20000000
Бостандыкский,45,16000000
Наурызбайский,98,25000000
Алмалинский,51,22000000
Алатауский,67,17000000
Ауэзовский,58,16300000
Ауэзовский,60,23000000
Ауэзовский,59,17500000
Медеуский,53,27000000
Медеуский,34,14700000
Медеуский,48,21500000
Алатауский,34,10000000
Бостандыкский,52,31000000
Ауэзовский,112,52000000
Медеуский,103,36500000
Медеуский,140,51000000
Наурызбайский,136,59000000
Ауэзовский,60,16200000
Бостандыкский,74,35000000
Медеуский,71,33000000
Алатауский,75,23000000
Алмалинский,51,18700000
Алмалинский,57,22000000
Бостандыкский,70,28000000
Бостандыкский,125,50000000
Наурызбайский,56,11000000
Ауэзовский,140,42000000
Бостандыкский,40,17700000
Медеуский,47,22000000
Бостандыкский,45,20800000
Алмалинский,61,19500000
Ауэзовский,81,31000000
Ауэзовский,91,23650000
Ауэзовский,76,25000000
Бостандыкский,50,15000000
Бостандыкский,35,14800000
Бостандыкский,41,15500000
Бостандыкский,123,51000000
Наурызбайский,70,14200000
Ауэзовский,94,25800000
Медеуский,111,71990000
Бостандыкский,96,33000000
Ауэзовский,76,25000000
Медеуский,130,68000000
Алмалинский,141,54000000
Алмалинский,83,32500000
Бостандыкский,108,48000000
Бостандыкский,120,70000000
Турксибский,77,20500000
Бостандыкский,160,49000000
Ауэзовский,83,34000000
Бостандыкский,47,26000000
Бостандыкский,65,23500000
Бостандыкский,40,14700000
Алмалинский,70,26000000
Бостандыкский,70,29500000
Жетысуский,70,15000000
Бостандыкский,77,59990000
Жетысуский,58,15000000
Жетысуский,35,10500000
Ауэзовский,42,14000000
Алмалинский,47,15900000
Ауэзовский,65,24000000
Алмалинский,42,15500000
Алмалинский,61,31000000
Бостандыкский,156,89000000
Алмалинский,44,17400000
Ауэзовский,52,22000000
Медеуский,64,29500000
Медеуский,157,70000000
Бостандыкский,50,23000000
Ауэзовский,58,15700000
Бостандыкский,106,65000000
Бостандыкский,56,30880000
Бостандыкский,83,29000000
Медеуский,52,26300000
Ауэзовский,59,17500000
Бостандыкский,40,14000000
Бостандыкский,200,79000000
Медеуский,120,84000000
Бостандыкский,54,24000000
Бостандыкский,31,13400000
Медеуский,123,53000000
Медеуский,71,34000000
Медеуский,107,46900000
Жетысуский,64,15000000
Алмалинский,61,16669000
Ауэзовский,46,20990000
Медеуский,35,14500000
Бостандыкский,43,17500000
Наурызбайский,50,23000000
Бостандыкский,90,90000000
Бостандыкский,76,36000000
Бостандыкский,84,35000000
Наурызбайский,67,22990000
Бостандыкский,71,38000000
Ауэзовский,60,17000000
Бостандыкский,56,24500000
Турксибский,67,18500000
Ауэзовский,111,41000000
Ауэзовский,85,24500000
Медеуский,51,32000000
Алмалинский,49,19999999
Бостандыкский,52,30999999
Алмалинский,167,68000000
Медеуский,68,33000000
Бостандыкский,64,34000000
Бостандыкский,88,47000000
Ауэзовский,44,13000000
Бостандыкский,61,25000000
Алмалинский,45,19500000
Ауэзовский,125,43500000
Алмалинский,32,16500000
Бостандыкский,105,52500000
Медеуский,42,17800000
Алмалинский,72,24999999
Ауэзовский,62,17500000
Ауэзовский,108,38000000
Турксибский,66,18000000
Бостандыкский,100,43000000
Бостандыкский,244,96000000
Бостандыкский,212,83000000
Бостандыкский,212,83000000
